"","x_sample","y_sample"
"1",0.726452303900068,0.225415629322536
"2",4.02820490119799,0.60774415577214
"3",3.90093648093901,0.662490816029314
"4",1.88543425505706,0.354234574119354
"5",0.221209775992125,0.293894847534649
"6",11.8776653249632,3.1277069714567
"7",0.0244723689711464,0.00970184168239165
"8",1.87643949906151,0.243466618271218
"9",0.0178372754008186,0.117068374679834
"10",3.19253810925971,0.79312264602897
"11",3.54261131886236,1.07213994914627
"12",5.6488236254169,2.84085687524441
"13",0.0250348390745386,0.227424505790421
"14",6.76537817980671,0.524506032059241
"15",25.4494931477789,1.20299402681447
"16",7.34253869211421,0.886845736775222
"17",2.30039058027436,0.183438279800878
"18",1.08085446783019,0.280513039497485
"19",0.0222189724037834,0.11617757440891
"20",1.88896979453696,0.4909536420395
"21",0.316508852137129,0.254619758070367
"22",0.555878154287558,0.353689318626002
"23",0.285405398857397,0.205612755815608
"24",6.04243401424817,0.682316876147639
"25",5.21204975672032,1.6388195886808
"26",2.26835193758711,0.304636462548942
"27",1.48832175401399,0.635037525898188
"28",0.213462485879647,0.125148898872042
"29",0.749063616905995,0.259601803224396
"30",0.425040169334389,0.172300142161472
"31",0.849697120011346,0.218942213048017
"32",0.0812395263919119,0.0400332327464421
"33",0.267517558604189,0.143398079546291
"34",1.60960931239866,0.376177277619143
"35",0.0596128068153922,0.0563554858840303
"36",2.97381136610856,0.0485381052236588
"37",0.531655988116802,0.245575960204092
"38",3.69311752634643,1.05316831017975
"39",6.44625879319226,0.271267863877531
"40",0.44263786631503,0.00516912837294291
"41",0.0659531961099468,0.256363053382129
"42",0.290696184636125,0.11481703387869
"43",0.243037218509436,0.213325019976006
"44",14.2886230671284,0.919804812228312
"45",1.08190777970451,0.415755080023769
"46",4.79579619361225,1.665141458074
"47",0.862329278997347,0.0949205315850753
"48",0.266491072321405,0.121001137777865
"49",7.543456826065,1.66714926429673
"50",2.18860785437713,0.540967436534278
"51",18.847213386994,1.10915000242274
"52",0.190493566879388,0.302192278323048
"53",10.6460426782791,1.18515261656538
"54",1.04673721470989,0.165234704462885
"55",0.526117537791233,0.450665701889428
"56",0.4143849340996,0.134274186481668
"57",1.24673382649541,0.317729022397809
"58",0.060264617522218,0.12910002461058
"59",1.34628974905319,0.538607517908258
"60",3.0861722207043,1.37013864468796
"61",0.165313545308321,0.691353630164519
"62",0.32854200854504,0.107103084585143
"63",6.80985979629225,0.689662509142968
"64",10.1741039362869,1.09176733904633
"65",0.245688489010041,0.152456354503143
"66",0.637856676479743,0.668054026083478
"67",0.0280742465331898,0.303412886693485
"68",0.499211260205973,0.15116513304506
"69",8.33930704138803,0.907165415938861
"70",6.66232452002869,1.1302094000701
"71",0.0458193067651417,0.0701085768233445
"72",14.1451357011244,0.357417457091865
"73",0.0431553042969274,0.0116671218952909
"74",88.3970470503136,1.11782024197029
"75",1.42240487762273,0.441341453363343
"76",0.0258155831696732,0.0133985076213605
"77",0.126669332461871,0.447723420417952
"78",6.67020318491759,0.702452204311403
"79",1818.3833468604,1.07068769806949
"80",26.5074384920965,0.835483208808196
"81",0.0658800904101915,0.129493201625806
"82",1.94148230645109,0.418355621450935
"83",0.389095505555337,0.63886811661109
"84",0.105153634548342,0.148566421761159
"85",0.807218438855196,0.386926166632643
"86",2.38084714809032,0.439291535619671
"87",1.80736019242844,0.758420199222365
"88",2.46030653931112,0.354158715379515
"89",1.93109121364041,0.434204235002658
"90",0.704386392909444,0.149607240207575
"91",0.126110884928139,0.0065302225330281
"92",0.994420351796883,0.668269975566482
"93",0.343578816375172,0.124373878942629
"94",5.59271638578402,0.337985921112689
"95",2.97732238021524,1.05142604852118
"96",0.891666044392609,0.485407306418698
"97",0.329915925116385,0.1020884607312
"98",0.0919458700800081,0.0680255156813213
"99",44.6406426662101,1.67297477064069
"100",0.911775334602172,0.422663210258624
"101",3.62655574863033,0.768982506850102
"102",0.0110403059522241,0.000173294605989371
"103",0.379170847502624,0.209609865765729
"104",6.34024618733948,0.851494060996658
"105",1.21630092088258,0.305852191330451
"106",0.173409038930201,0.244649648675738
"107",0.158965152954848,0.254419488540477
"108",6.80841421510076,1.06646552438763
"109",2.11531278174795,0.511054001542438
"110",1.23116715500648,0.519506084554313
"111",0.506711539528398,0.0832848273848971
"112",4.26137384721317,0.675329894309507
"113",0.142463903561952,0.0479393891525785
"114",0.347479532695898,0.179684737069097
"115",0.136965343930706,0.0496519905420269
"116",18.9525528489343,1.12625900529886
"117",0.412044453077137,0.417811451114272
"118",0.24882059592697,0.101321682809187
"119",0.571734489974309,0.503511366087005
"120",0.0275183226880233,0.249913624709682
"121",0.299893586428388,0.028269502778118
"122",28.2864789776303,0.730549364536778
"123",0.281627124867445,0.122449522830623
"124",1.06331345692633,0.56150083215262
"125",0.00681391604145448,0.127422162893208
"126",2.8382081587595,0.703812300110254
"127",2.19337300231042,0.686826251565839
"128",0.749546678246756,0.103544488129309
"129",35.0153696953965,2.10193689575056
"130",0.218262503088389,0.0343924399169299
"131",0.182348099015215,0.117915256131946
"132",0.00398135180721842,0.0943078893188743
"133",5.27122138203526,1.03690608611452
"134",8.74799749491549,0.973319997611412
"135",1.5955073104043,0.162054286706262
"136",0.12033445027484,0.176099504254379
"137",1.01328472317244,0.258826927850195
"138",37.5194232448619,1.1440607016518
"139",2.90539894355514,0.843549745744877
"140",0.0738184478508566,0.160270177844384
"141",4.08084822330688,0.356887805569617
"142",0.394458141861698,0.231078740673323
"143",0.640236244722665,0.401313571299746
"144",2.6772839458897,0.290209674395078
"145",4.49863798730053,0.556408682636374
"146",4.90459567703776,0.649709952119411
"147",0.555603194481709,0.233903738584827
"148",6.15207659816608,1.02050009001533
"149",6.24256923978366,0.699823011179214
"150",2.27571654861726,0.709734452538484
"151",3.90099206835553,0.64560968173716
"152",0.0248679102937892,0.081591647437431
"153",1.9131102569701,0.538771312580191
"154",0.0227466504518571,0.00377631134789375
"155",0.521716085732145,0.0628522563433769
"156",3.10144037397014,0.150665977159081
"157",0.566323052808984,0.299700833146595
"158",45.9582538897586,0.660931106511524
"159",0.128600463144364,0.0357872340949414
"160",5.13623748032182,0.902289655171714
"161",0.990681408736989,0.256068486822937
"162",7.97794133994266,0.867892839310803
"163",0.760085031195196,0.272658451665963
"164",0.0963182769340027,0.0439641214857031
"165",3.1819438526992,0.140402808717319
"166",3.25197490281981,0.53928591016897
"167",0.38065506140335,0.0856155111190038
"168",1.92538389678129,0.504461987589588
"169",0.0887406027649588,0.128340837024659
"170",0.659496800929744,0.233142630170718
"171",1.4769373474921,0.422292891685679
"172",0.0222604099265744,0.0081587457527932
"173",0.525658434306353,0.213711408169729
"174",0.325858817234573,0.133848581598975
"175",6.01009659444074,0.798066651989924
"176",1.37232985587,0.413090654859016
"177",0.0713748238641136,0.16554615718519
"178",1.24298632013948,0.543519875194145
"179",1.27667431810097,0.343546673484886
"180",3.7908356577237,0.467349294194542
"181",1.05210293222765,0.301729008156352
"182",13.0687477526181,1.04586378130755
"183",1.25775811703881,0.54217399535514
"184",10.3643610835578,0.90139897286952
"185",1.07182506072376,0.685525388345361
